NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05201374,1,23,0,2023,2022,0,.00000,.00000,1,.12000,.12000,49,D,.08000,.08000,26797,D,0,D,0,D,0,D,0,D,0,D,0,D,1100,D,3476,D,0,D,0,D,0,D,0,D,3476,D,1402,860,1456,1348,864,857,1456,1348,2050,2050,0,0,0,0,0,0,0,0,0,0,0,0,26797,26797,13847,12947,0,0,2000,1868,0,0,24797,23158,28,26,0,0,0
05201414,1,79,78,2023,2022,3,.00000,.00000,2,.00000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,2200,D,23638,D,0,D,0,D,50,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05201464,1,65,0,2023,2022,0,.00000,.00000,1,.22000,.22000,14,D,.04950,.04950,90490,D,0,D,0,D,0,D,0,D,0,D,18000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,12192,4256,12291,12093,4260,4253,12291,12093,6922,6922,18000,18000,0,0,0,0,0,0,0,0,0,0,90490,90490,75790,74890,0,0,3425,3265,0,0,87065,81242,0,0,0,0,0
05201464,2,81,56,2023,2022,0,.00000,.00000,2,-.0765,-.0765,14,D,-.0138,-.0138,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-104,0,0,-100,-107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5850,5529,0,0,0,0,0,0,0,0,0
05201474,1,72,0,2023,2022,0,.00000,.00000,1,.00000,.00000,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,16547,D,0,D,3672,D,0,D,0,D,0,D,0,D,0,D,0,D,24,D,0,0,0,0,0,0,0,0,0,0,3672,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,5202,0,0,0,0,0,0,0
05201664,1,71,71,2023,2022,1,.00000,.00000,2,.24000,.24000,34,D,.04990,.04990,137425,D,17280,D,22000,D,0,D,58980,D,0,D,0,D,3100,D,7,D,0,D,0,D,0,D,0,D,14560,D,32832,7152,33048,32616,7197,7107,33548,33116,11835,11835,0,0,0,0,500,500,0,0,0,0,0,0,219854,219854,191154,189354,0,0,0,0,25500,25500,144221,133000,0,0,0,0,0
05201664,2,40,0,2023,2022,0,.00000,.00000,1,.12000,.12000,34,D,.04990,.04990,48000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3947,1736,4001,3893,1759,1714,4001,3893,3672,3672,0,0,0,0,0,0,0,0,0,0,0,0,48000,48000,35050,34150,0,0,0,0,12750,12750,35250,32076,0,0,0,0,0
05201674,1,72,75,2023,2022,2,.00000,.00000,2,.00000,.00000,33,D,.00000,.00000,0,D,0,D,0,D,26000,D,32400,D,0,D,0,D,3000,D,5,D,0,D,0,D,0,D,0,D,240,D,0,0,0,0,0,0,547,367,0,0,0,0,0,0,547,367,0,0,0,0,0,0,34170,34170,5470,3670,0,0,2000,2000,16050,16050,0,0,0,0,0,0,0
05201694,1,33,33,2023,2022,1,.00000,.00000,2,.24000,.24000,34,D,.04990,.04990,120000,D,100000,D,18200,D,0,D,0,D,0,D,0,D,5000,D,0,D,7600,D,1,D,1,D,1,D,24416,D,32251,10209,32251,32251,10254,10164,34851,34851,16830,16830,0,0,0,0,2000,2000,0,0,600,600,0,0,206584,206584,196584,196584,0,0,0,0,25500,25500,205500,190227,0,0,0,0,0
05201724,1,34,0,2023,2022,0,.00000,.00000,1,.22000,.22000,11,D,.05750,.05750,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,0,D,0,D,5760,D,8025,3094,8124,7926,3125,3062,8124,7926,5355,5355,0,0,0,0,0,0,0,0,0,0,0,0,69800,69800,56850,55950,0,0,2700,2700,5400,5400,61700,57085,0,0,0,0,0
05201734,1,58,0,2023,2022,0,.00000,.00000,1,.12000,.12000,19,D,.03500,.03500,49000,D,0,D,0,D,0,D,0,D,0,D,8100,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,4067,1415,4121,4013,1426,1405,4121,4013,3749,3749,8100,8100,0,0,0,0,0,0,0,0,0,0,49000,49000,36050,35150,0,0,4500,4500,0,0,44500,41260,0,0,0,0,0
05201744,1,40,39,2023,2022,0,.00000,.00000,2,.24000,.24000,05,D,.09300,.09300,105000,D,145000,D,0,D,0,D,0,D,0,D,22200,D,0,D,295,D,0,D,0,D,0,D,0,D,0,D,40003,14753,40219,39787,15027,14479,40219,39787,19125,19125,22200,22200,0,0,0,0,0,0,0,0,0,0,244850,244850,218950,217150,0,0,0,0,10404,10404,234446,218257,0,0,0,0,0
05201774,1,24,31,2023,2022,1,.00000,.00000,2,.12000,.12000,19,D,.03500,.03500,0,D,79045,D,0,D,0,D,0,D,0,D,0,D,1300,D,180,D,0,D,1,D,1,D,1,D,6456,D,3858,2167,3966,3750,2188,2147,5966,5750,6047,6047,0,0,0,0,2000,2000,0,0,0,0,0,0,79045,79045,53145,51345,0,0,9000,9000,0,0,70045,64819,0,0,0,0,0
05201824,1,70,0,2023,2022,0,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,17579,D,0,D,3132,D,0,D,2,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05201874,1,40,43,2023,2022,1,.00000,.00000,2,.24000,.24000,34,D,.04990,.04990,111856,D,112771,D,0,D,0,D,0,D,0,D,0,D,4000,D,34,D,0,D,1,D,1,D,1,D,15816,D,33149,9891,33365,32933,9936,9846,35365,34933,17184,17184,0,0,0,0,2000,2000,0,0,0,0,0,0,224627,224627,198727,196927,0,0,0,0,25500,25500,199127,184275,0,0,0,0,0
05201884,1,64,46,2023,2022,0,.00000,.00000,2,.12000,.12000,05,D,.04000,.04000,75000,D,12000,D,0,D,0,D,0,D,0,D,23400,D,0,D,214,D,0,D,0,D,0,D,0,D,540,D,5973,1154,6081,5865,1224,1084,6081,5865,6656,6656,23400,23400,0,0,0,0,0,0,0,0,0,0,80000,80000,54100,52300,0,0,0,0,10404,10404,69596,64307,0,0,0,0,0
05201894,1,55,0,2023,2022,0,.00000,.00000,1,.07650,.17650,02,D,.00000,.00000,10000,D,0,D,0,D,0,D,0,D,0,D,300,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-293,0,-240,-346,0,0,17,0,765,765,300,300,0,0,0,0,0,0,0,0,257,346,13120,13120,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05201914,1,46,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,23,D,.04610,.04610,0,D,0,D,0,D,0,D,0,D,0,D,12,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-490,0,0,-473,-507,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,2,2,0,0,0
05201934,1,45,47,2023,2022,0,.00000,.00000,2,.32000,.32000,11,D,.05750,.05750,160000,D,292471,D,0,D,0,D,0,D,0,D,0,D,20329,D,130,D,0,D,0,D,0,D,0,D,9724,D,96678,24393,96966,96390,24448,24337,96966,96390,24789,25607,0,0,0,0,0,0,0,0,0,0,0,0,452471,452471,426571,424771,0,0,7400,7400,7100,7100,437971,408055,0,0,0,0,0
05201954,1,26,0,2023,2022,0,.00000,.00000,1,.24000,.24000,33,D,.06250,.06900,125000,D,0,D,0,D,0,D,0,D,0,D,54820,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,19060,6583,19168,18952,6870,6297,19168,18952,9563,9563,54820,54820,0,0,0,0,0,0,0,0,0,0,118500,118500,105550,104650,0,0,0,0,8000,8000,110500,102665,0,0,0,0,0
05201954,2,27,0,2023,2022,0,.00000,.00000,1,.22000,.22000,33,D,.06250,.06250,100000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,14669,5177,14768,14570,5214,5140,14768,14570,7650,7650,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,87050,86150,0,0,0,0,8000,8000,92000,85388,0,0,0,0,0
05201964,1,60,0,2023,2022,0,.00000,.00000,1,.22000,.22000,03,D,.02980,.02980,35614,D,0,D,0,D,48656,D,0,D,0,D,0,D,1500,D,1464,D,0,D,0,D,0,D,0,D,3972,D,10637,1907,10736,10538,1925,1889,10736,10538,2724,2724,0,0,0,0,0,0,0,0,0,0,0,0,81671,81671,68721,67821,0,0,0,0,12950,12950,68721,63321,0,0,0,0,0
05201974,1,87,87,2023,2022,2,.00000,.00000,2,.00000,.00000,45,D,.00000,.00000,0,D,0,D,0,D,0,D,20986,D,0,D,0,D,9000,D,1234,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604,3604,0,0,0,0,0,0,0,0,0
05201994,1,48,40,2023,2022,6,.00000,.00000,2,.12000,.12000,36,D,.02350,.02900,41600,D,26000,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,5,D,6,D,6,D,0,D,-7515,888,-7407,-7623,948,828,4593,4377,5171,5171,0,0,0,0,4593,4377,7407,7623,0,0,0,0,67600,67600,41700,39900,0,0,17200,17200,0,0,50400,45931,0,0,0,0,0
05202004,1,71,71,2023,2022,2,.00000,.00000,2,.00000,.00000,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,51479,D,0,D,0,D,11000,D,315,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10404,10404,0,0,0,0,0,0,0
05202024,1,69,69,2023,2022,0,.00000,.00000,2,.00000,.15000,39,D,.03070,.03070,25000,D,0,D,0,D,0,D,34858,D,0,D,0,D,7000,D,261,D,0,D,0,D,0,D,0,D,5100,D,76,768,151,0,768,768,151,0,1913,1913,0,0,0,0,0,0,0,0,0,0,0,0,30215,30215,1515,0,0,0,0,0,0,0,25000,23347,0,0,0,0,0
05202074,1,24,0,2023,2022,0,.00000,.00000,1,.22000,.22000,39,D,.03070,.03070,91000,D,0,D,0,D,0,D,0,D,0,D,25140,D,0,D,34,D,0,D,0,D,0,D,0,D,0,D,12482,2794,12581,12383,2794,2794,12581,12383,6962,6962,25140,25140,0,0,0,0,0,0,0,0,0,0,90060,90060,77110,76210,0,0,0,0,0,0,91000,84983,0,0,0,0,0
05202184,1,39,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,21,D,-.0765,-.0765,2200,D,0,D,0,D,0,D,0,D,0,D,0,D,2300,D,0,D,0,D,0,D,0,D,0,D,9620,D,-168,-168,-168,-168,-168,-168,0,0,168,168,0,0,0,0,0,0,0,0,0,0,168,168,2200,2200,0,0,0,0,3200,3200,1600,1600,0,0,0,0,0,0,0
05202224,1,56,61,2023,2022,0,.00000,.00000,2,.24000,.24000,39,D,.03070,.03070,130000,D,150000,D,0,D,0,D,0,D,0,D,0,D,5000,D,160,D,0,D,0,D,0,D,0,D,0,D,49989,8596,50205,49773,8596,8596,50205,49773,21234,21420,0,0,0,0,0,0,0,0,0,0,0,0,286459,286459,260559,258759,0,0,0,0,0,0,280000,261487,0,0,0,0,0
05202284,1,54,52,2023,2022,0,.00000,.00000,2,.12000,.12000,33,D,.05850,.05850,44448,D,44985,D,0,D,0,D,0,D,0,D,0,D,2090,D,0,D,0,D,0,D,0,D,0,D,14124,D,7105,3809,7213,6997,3853,3766,7213,6997,6842,6842,0,0,0,0,0,0,0,0,0,0,0,0,89433,89433,63533,61733,0,0,0,0,16050,16050,73219,67470,0,0,0,0,0
05202284,2,21,0,2023,2022,0,.00000,.00000,1,.12000,.12000,33,D,.05850,.05850,30546,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1852,1081,1906,1798,1105,1057,1906,1798,2337,2337,0,0,0,0,0,0,0,0,0,0,0,0,30546,30546,17596,16696,0,0,0,0,8000,8000,22546,20526,0,0,0,0,0
05202284,3,20,0,2023,2022,0,.00000,.00000,1,.10000,.12000,33,D,.05950,.05950,23871,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1054,647,1105,1002,674,621,1105,1002,1826,1826,0,0,0,0,0,0,0,0,0,0,0,0,23871,23871,10921,10021,0,0,0,0,8000,8000,15871,14293,0,0,0,0,0
05202294,1,49,45,2023,2022,2,.00000,.00000,2,.22000,.22000,28,D,.06840,.06840,55000,D,75000,D,0,D,0,D,0,D,0,D,0,D,6000,D,7047,D,0,D,1,D,2,D,2,D,9916,D,9938,5295,10136,9740,5398,5192,14136,13740,9945,9945,0,0,0,0,4000,4000,0,0,0,0,0,0,130000,130000,104100,102300,0,0,0,0,14700,14700,115300,106705,0,0,0,0,0
05202304,1,64,87,2023,2022,0,.00000,.00000,2,.12000,.12000,02,D,.00000,.00000,0,D,0,D,2427,D,75375,D,23579,D,0,D,0,D,8400,D,10,D,0,D,0,D,0,D,0,D,4272,D,8734,0,8842,8626,0,0,8842,8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104412,104412,77112,75312,0,0,0,0,0,0,0,0,0,0,0,0,0
05202344,1,78,0,2023,2022,0,.00000,.00000,1,.00000,.00000,14,D,.00000,.00000,0,D,0,D,0,D,6900,D,18179,D,0,D,6600,D,0,D,475,D,0,D,0,D,0,D,0,D,144,D,0,-52,0,0,-50,-54,0,0,0,0,6600,6600,0,0,0,0,0,0,0,0,0,0,6900,6900,0,0,0,0,3425,3265,0,0,0,0,0,0,0,0,0
05202354,1,59,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,38,D,-.0069,-.0069,2881,D,0,D,0,D,3555,D,0,D,0,D,0,D,3900,D,0,D,0,D,0,D,0,D,0,D,12124,D,-220,-20,-220,-220,-20,-20,0,0,220,220,0,0,0,0,0,0,0,0,0,0,220,220,6451,6451,0,0,0,0,0,0,2427,2427,4024,3597,0,0,0,0,0
05202424,1,26,35,2023,2022,0,.00000,.00000,2,.12000,.12000,28,D,.05010,.05010,42000,D,39500,D,0,D,0,D,0,D,0,D,12720,D,0,D,1556,D,0,D,0,D,0,D,0,D,0,D,6057,2274,6165,5949,2325,2224,6165,5949,6235,6235,12720,12720,0,0,0,0,0,0,0,0,0,0,80700,80700,54800,53000,0,0,0,0,14700,14700,66000,60664,0,0,0,0,0
05202444,1,60,62,2023,2022,0,.00000,.00000,2,.22000,.22000,06,D,.04590,.04590,122077,D,30000,D,0,D,0,D,0,D,0,D,0,D,3400,D,1537,D,0,D,0,D,0,D,0,D,7692,D,17453,4363,17651,17255,4442,4284,17651,17255,11634,11634,0,0,0,0,0,0,0,0,0,0,0,0,145977,145977,120077,118277,0,0,0,0,0,0,120077,110457,0,0,0,0,0
05202484,1,22,79,2023,2022,2,.00000,.00000,2,.00000,.00000,02,D,.00000,.00000,35967,D,0,D,0,D,0,D,0,D,24588,D,7200,D,0,D,3,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,867,687,2751,2751,7200,7200,0,0,867,687,0,0,0,0,0,0,35967,35967,8667,6867,0,0,0,0,0,0,0,0,0,0,0,0,0
05202504,1,47,0,2023,2022,0,.00000,.00000,1,-.0765,-.0765,50,D,.07530,.07030,924,D,0,D,0,D,10989,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-71,-929,-71,-71,-897,-961,0,0,71,71,7200,7200,0,0,0,0,0,0,0,0,71,71,11913,11913,0,0,0,0,700,700,11790,11790,0,0,897,897,0,0,0
05202544,1,28,24,2023,2022,0,.00000,.00000,2,.12000,.12000,41,D,.06500,.06500,62000,D,42000,D,0,D,0,D,0,D,0,D,0,D,380,D,130,D,0,D,0,D,0,D,0,D,14892,D,9072,3035,9180,8964,3156,2915,9180,8964,7956,7956,0,0,0,0,0,0,0,0,0,0,0,0,105824,105824,79924,78124,0,0,0,0,0,0,75494,68529,0,0,0,0,0
05202584,1,67,66,2023,2022,0,.00000,.00000,2,.10000,.10000,19,D,.03500,.03500,22478,D,10764,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,364,564,454,274,584,543,454,274,2543,2543,0,0,0,0,0,0,0,0,0,0,0,0,33242,33242,4542,2742,0,0,9000,9000,0,0,24242,22044,0,0,0,0,0
05202614,1,52,55,2023,2022,1,.00000,.00000,2,.22000,.22000,42,D,.00000,.00000,140000,D,0,D,0,D,0,D,0,D,0,D,0,D,5000,D,1062,D,0,D,0,D,1,D,1,D,12572,D,12499,0,12697,12301,0,0,14697,14301,10710,10710,0,0,0,0,2000,2000,0,0,0,0,0,0,132550,132550,106650,104850,0,0,0,0,0,0,0,0,0,0,0,0,0
05202624,1,68,64,2023,2022,0,.00000,.00000,2,.12000,.12000,44,D,.00000,.00000,45000,D,0,D,0,D,0,D,6495,D,0,D,0,D,0,D,84,D,0,D,0,D,0,D,0,D,1200,D,2267,0,2375,2159,0,0,2375,2159,3443,3443,0,0,0,0,0,0,0,0,0,0,0,0,50521,50521,23221,21421,0,0,0,0,0,0,0,0,0,0,0,0,0
05202624,2,60,0,2023,2022,0,.00000,.00000,1,.12000,.12000,44,D,.00000,.00000,45093,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3598,0,3652,3544,0,0,3652,3544,3450,3450,0,0,0,0,0,0,0,0,0,0,0,0,45093,45093,32143,31243,0,0,0,0,0,0,0,0,0,0,0,0,0
05202684,1,79,0,2023,2022,0,.00000,.00000,1,.12000,.12000,36,D,.03230,.03230,0,D,0,D,0,D,53000,D,0,D,0,D,18000,D,0,D,400,D,0,D,0,D,0,D,0,D,800,D,4337,787,4391,4283,818,755,4391,4283,0,0,18000,18000,0,0,0,0,0,0,0,0,0,0,53000,53000,38300,37400,0,0,2150,2150,0,0,50850,47346,0,0,0,0,0
05202734,1,80,0,2023,2022,0,.00000,.00000,1,.40700,.40700,33,D,.05250,.05850,0,D,0,D,0,D,42795,D,32334,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,0,D,7357,593,7456,7258,652,533,7456,7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68513,68513,53813,52913,0,0,0,0,8000,8000,14795,11966,0,0,0,0,0
05202744,1,77,87,2023,2022,2,.00000,.00000,2,.00000,.00000,05,D,-.0647,-.0647,0,D,0,D,0,D,1462,D,41098,D,0,D,0,D,1700,D,353,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,1462,0,0,0,0,0,0,10404,10404,0,0,0,0,0,0,0
05202764,1,40,40,2023,2022,0,.00000,.00000,2,.22000,.22000,42,D,.00000,.00000,75897,D,55000,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,0,D,14135,0,14333,13937,0,0,14333,13937,10014,10014,0,0,0,0,0,0,0,0,0,0,0,0,130897,130897,104997,103197,0,0,0,0,0,0,0,0,0,0,0,0,0
05202784,1,74,0,2023,2022,0,.00000,.00000,1,.00000,.00000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,5173,D,0,D,0,D,1200,D,137,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05202784,2,53,0,2023,2022,0,.00000,.00000,8,.00000,.00000,0,T,.00000,.00000,7759,D,0,D,0,D,0,D,3821,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,594,594,0,0,0,0,0,0,0,0,0,0,0,0,7759,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05202804,1,39,0,2023,2022,3,.00000,.00000,1,.33060,.33060,25,D,.05000,.05000,47769,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,1,D,2,D,2,D,0,D,-2184,1255,-1732,-2636,1293,1216,3111,2943,3654,3654,9600,9600,0,0,3111,2943,1389,1557,0,0,343,1080,47769,47769,28369,26969,0,0,12500,12500,3400,3400,31869,28711,0,0,0,0,0
05202814,1,27,27,2023,2022,1,.00000,.00000,2,.22000,.22000,22,D,.04300,.04300,111883,D,86303,D,0,D,0,D,0,D,0,D,0,D,5600,D,653,D,0,D,1,D,1,D,1,D,12840,D,26939,7745,27137,26741,7771,7718,29137,28741,15161,15161,0,0,0,0,2000,2000,0,0,0,0,0,0,198186,198186,172286,170486,0,0,9800,9800,0,0,180386,167283,0,0,0,0,0
05202844,1,43,0,2023,2022,0,.00000,.00000,1,.22000,.22000,38,D,.06830,.06820,74000,D,0,D,0,D,0,D,0,D,0,D,22200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7113,4410,7212,7014,4418,4402,7212,7014,5661,5661,22200,22200,0,0,0,0,0,0,0,0,0,0,65654,65654,52704,51804,0,0,0,0,2427,2427,56015,52336,0,0,0,0,0
05202854,1,72,71,2023,2022,2,.00000,.00000,2,.00000,.00000,44,D,.00000,.00000,0,D,0,D,0,D,0,D,44158,D,0,D,0,D,2700,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05202864,1,44,0,2023,2022,1,.00000,.00000,1,.11380,.11380,34,D,.05160,.05160,100000,D,0,D,0,D,0,D,0,D,0,D,54820,D,5000,D,0,D,0,D,1,D,1,D,1,D,49272,D,2724,3916,2719,2729,3959,3874,4719,4729,7650,7650,54820,54820,0,0,2000,2000,0,0,0,0,0,0,50728,50728,41769,41854,0,0,0,0,19125,19125,79333,72501,0,0,0,0,0
05202884,1,72,75,2023,2022,0,.00000,.00000,2,.18500,.18500,0,T,.00000,.00000,0,D,0,D,0,D,18000,D,41158,D,0,D,0,D,900,D,470,D,0,D,0,D,0,D,0,D,3448,D,219,0,309,129,0,0,309,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31789,31789,3089,1289,0,0,0,0,0,0,0,0,0,0,0,0,0
05202904,1,75,0,2023,2022,0,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,18779,D,0,D,0,D,3700,D,40,D,0,D,0,D,0,D,0,D,5100,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,7600,0,0,0,0,0,0,5202,5202,0,0,0,0,0,0,0
05202964,1,34,0,2023,2022,1,.00000,.00000,1,.12000,.12000,10,D,.00000,.00000,73848,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5657,0,5741,5573,0,0,6241,6073,5649,5649,16800,16800,0,0,500,500,0,0,0,0,0,0,73848,73848,54448,53048,0,0,0,0,0,0,0,0,0,0,0,0,0
05202974,1,25,28,2023,2022,1,.00000,.00000,2,.00000,.00000,11,D,.00000,.00000,0,D,24000,D,0,D,0,D,0,D,1706,D,9600,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-5415,0,-5233,-5597,0,0,0,0,1836,1836,9600,9600,0,0,0,0,1500,1600,0,0,3733,3997,24000,24000,0,0,0,0,10400,10400,7100,7100,6500,4913,0,0,0,0,0
05203044,1,63,0,2023,2022,0,.00000,.00000,1,.35000,.35000,22,D,.04300,.04300,414239,D,0,D,0,D,0,D,0,D,0,D,0,D,20000,D,830,D,0,D,0,D,0,D,0,D,9180,D,112024,17521,112024,112024,17531,17511,112024,112024,15120,15530,0,0,0,0,0,0,0,0,0,0,0,0,405059,405059,395059,395059,0,0,4400,4400,0,0,405839,378451,0,0,0,0,0
05203054,1,63,57,2023,2022,0,.00000,.00000,2,.22000,.22000,10,D,.00000,.00000,73435,D,38804,D,0,D,0,D,0,D,0,D,0,D,8000,D,1017,D,0,D,0,D,0,D,0,D,15700,D,10031,0,10229,9833,0,0,10229,9833,8586,8586,0,0,0,0,0,0,0,0,0,0,0,0,112239,112239,86339,84539,0,0,0,0,0,0,0,0,0,0,0,0,0
05203054,2,37,35,2023,2022,0,.00000,.00000,2,.12000,.12000,10,D,.00000,.00000,56845,D,23733,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6042,0,6150,5934,0,0,6150,5934,6164,6164,0,0,0,0,0,0,0,0,0,0,0,0,80578,80578,54678,52878,0,0,0,0,0,0,0,0,0,0,0,0,0
05203054,3,22,0,2023,2022,0,.00000,.00000,8,.12000,.12000,10,D,.00000,.00000,24149,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1084,0,1138,1030,0,0,1138,1030,1847,1847,0,0,0,0,0,0,0,0,0,0,0,0,24149,24149,11199,10299,0,0,0,0,0,0,0,0,0,0,0,0,0
05203074,1,33,35,2023,2022,0,.00000,.00000,2,.22000,.22000,05,D,.10250,.10250,152000,D,42000,D,0,D,0,D,0,D,0,D,0,D,7000,D,0,D,0,D,0,D,0,D,0,D,12848,D,26335,9024,26533,26137,9288,8760,26533,26137,14531,14841,0,0,0,0,0,0,0,0,0,0,0,0,186350,186350,160450,158650,0,0,0,0,10404,10404,172741,160830,0,0,0,0,0
05203144,1,24,0,2023,2022,1,.00000,.00000,1,.12000,.12000,03,D,.02550,.02550,41600,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,0,D,0,D,0,D,0,D,0,D,0,D,1787,522,1871,1703,540,504,2371,2203,3182,3182,0,0,0,0,500,500,0,0,0,0,0,0,41600,41600,22200,20800,0,0,0,0,19425,19425,22175,19425,0,0,0,0,0
05203164,1,36,0,2023,2022,0,.00000,.00000,1,.22000,.22000,50,D,.05940,.05940,89923,D,0,D,0,D,0,D,0,D,0,D,0,D,2100,D,0,D,0,D,0,D,0,D,0,D,0,D,12452,3966,12551,12353,4004,3928,12551,12353,6879,6879,0,0,0,0,0,0,0,0,0,0,0,0,89923,89923,76973,76073,0,0,700,700,3038,3752,86185,79526,0,0,0,0,0
